objectID,date,old_date,unconverted_date,weekday,unixtimestamp,batch,noinbatch,contents,sender,senderimgurl,textimgurl,notes
9983854,5/5/17 7:21 PM,2017-05-05 19:21:00,null,Saturday,1494012060,DCNF,350,null,Strzok,,,null
9983853,5/5/17 7:58 PM,2017-05-05 19:58:00,null,Saturday,1494014280,DCNF,351,null,Page,,,null
9983852,5/5/17 9:08 PM,2017-05-05 21:08:00,null,Saturday,1494018480,DCNF,352,null,Strzok,,,null
9983851,5/5/17 9:12 PM,2017-05-05 21:12:00,null,Saturday,1494018720,DCNF,353,null,Strzok,,,null
9983850,5/5/17 9:16 PM,2017-05-05 21:16:00,null,Saturday,1494018960,DCNF,354,null,Strzok,,,null
9983849,5/5/17 9:24 PM,2017-05-05 21:24:00,null,Saturday,1494019440,DCNF,355,null,Page,,,null
9983848,5/5/17 9:24 PM,2017-05-05 21:24:00,null,Saturday,1494019440,DCNF,356,null,Strzok,,,null
9983847,5/5/17 9:24 PM,2017-05-05 21:24:00,null,Saturday,1494019440,DCNF,357,null,Page,,,null
9983846,5/5/17 9:25 PM,2017-05-05 21:25:00,null,Saturday,1494019500,DCNF,358,null,Strzok,,,null
9983845,5/5/17 9:25 PM,2017-05-05 21:25:29,null,Saturday,1494019529,DCNF,359,null,Page,,,null
9983844,5/5/17 9:26 PM,2017-05-05 21:26:00,null,Saturday,1494019560,DCNF,360,null,Strzok,,,null
9983843,5/5/17 9:27 PM,2017-05-05 21:27:00,null,Saturday,1494019620,DCNF,361,null,Strzok,,,null
9983842,5/5/17 9:27 PM,2017-05-05 21:27:00,null,Saturday,1494019620,DCNF,362,null,Strzok,,,null
9983841,5/5/17 9:27 PM,2017-05-05 21:27:00,null,Saturday,1494019620,DCNF,363,null,Page,,,null
9983840,5/5/17 9:28 PM,2017-05-05 21:28:48,null,Saturday,1494019728,DCNF,364,null,Strzok,,,null
9983839,5/5/17 9:33 PM,2017-05-05 21:33:00,null,Saturday,1494019980,DCNF,365,null,Page,,,null
9983838,5/5/17 9:33 PM,2017-05-05 21:33:14,null,Saturday,1494019994,DCNF,366,null,Page,,,null
9983837,5/5/17 9:39 PM,2017-05-05 21:39:00,null,Saturday,1494020340,DCNF,367,null,Strzok,,,null
9983836,5/5/17 9:39 PM,2017-05-05 21:39:00,null,Saturday,1494020340,DCNF,368,null,Page,,,null
9983835,5/7/17 6:53 PM,2017-05-07 18:53:00,null,Saturday,1494183180,DCNF,369,null,Page,,,null
9983834,5/7/17 7:38 PM,2017-05-07 19:38:00,null,Saturday,1494185880,DCNF,370,null,Strzok,,,null
9983833,5/7/17 7:43 PM,2017-05-07 19:43:00,null,Saturday,1494186180,DCNF,371,null,Strzok,,,null
9983832,5/8/17 7:25 AM,2017-05-08 07:25:00,null,Saturday,1494228300,DCNF,372,null,Strzok,,,null
9983831,5/8/17 7:26 AM,2017-05-08 07:26:00,null,Saturday,1494228360,DCNF,373,null,Strzok,,,null
9983830,5/8/17 7:27 AM,2017-05-08 07:27:00,null,Saturday,1494228420,DCNF,374,null,Strzok,,,null
9983829,5/8/17 7:33 AM,2017-05-08 07:33:00,null,Saturday,1494228780,DCNF,375,null,Page,,,null
9983828,5/8/17 7:34 AM,2017-05-08 07:34:00,null,Saturday,1494228840,DCNF,376,null,Strzok,,,null
9983827,5/8/17 7:36 AM,2017-05-08 07:36:00,null,Saturday,1494228960,DCNF,377,null,Page,,,null
9983826,5/8/17 7:41 AM,2017-05-08 07:41:00,null,Saturday,1494229260,DCNF,378,null,Strzok,,,null
9983825,5/8/17 7:43 AM,2017-05-08 07:43:00,null,Saturday,1494229380,DCNF,379,null,Page,,,null
9983824,5/8/17 7:44 AM,2017-05-08 07:44:00,null,Saturday,1494229440,DCNF,380,null,Strzok,,,null
9983823,5/8/17 7:46 AM,2017-05-08 07:46:00,null,Saturday,1494229560,DCNF,381,null,Strzok,,,null
9983822,5/8/17 7:47 AM,2017-05-08 07:47:00,null,Saturday,1494229620,DCNF,382,null,Strzok,,,null
9983821,5/8/17 7:48 AM,2017-05-08 07:48:00,null,Saturday,1494229680,DCNF,383,null,Strzok,,,null
9983820,5/8/17 7:53 AM,2017-05-08 07:53:00,null,Saturday,1494229980,DCNF,384,null,Strzok,,,null
9983819,5/8/17 7:54 AM,2017-05-08 07:54:00,null,Saturday,1494230040,DCNF,385,null,Page,,,null
9983818,5/8/17 7:55 AM,2017-05-08 07:55:00,null,Saturday,1494230100,DCNF,386,null,Strzok,,,null
9983817,5/8/17 8:25 AM,2017-05-08 08:25:00,null,Saturday,1494231900,DCNF,387,null,Page,,,null
9983816,5/8/17 2:58 PM,2017-05-08 14:58:00,null,Saturday,1494255480,DCNF,388,null,Strzok,,,null
9983815,5/8/17 2:59 PM,2017-05-08 14:59:00,null,Saturday,1494255540,DCNF,389,null,Page,,,null
9983814,5/8/17 2:59 PM,2017-05-08 14:59:00,null,Saturday,1494255540,DCNF,390,null,Strzok,,,null
9983813,5/8/17 2:59 PM,2017-05-08 14:59:00,null,Saturday,1494255540,DCNF,391,null,Page,,,null
9983812,5/8/17 3:00 PM,2017-05-08 15:00:00,null,Saturday,1494255600,DCNF,392,null,Strzok,,,null
9983811,5/8/17 3:01 PM,2017-05-08 15:01:00,null,Saturday,1494255660,DCNF,393,null,Strzok,,,null
9983810,5/8/17 3:02 PM,2017-05-08 15:02:00,null,Saturday,1494255720,DCNF,394,null,Strzok,,,null
9983809,5/8/17 3:17 PM,2017-05-08 15:17:00,null,Saturday,1494256620,DCNF,395,null,Strzok,,,null
9983808,5/8/17 4:16 PM,2017-05-08 16:16:00,null,Saturday,1494260160,DCNF,396,null,Page,,,null
9983807,5/8/17 4:30 PM,2017-05-08 16:30:00,null,Saturday,1494261000,DCNF,397,null,Strzok,,,null
9983806,5/8/17 5:30 PM,2017-05-08 17:30:00,null,Saturday,1494264600,DCNF,398,null,Strzok,,,null
9983805,5/8/17 7:02 PM,2017-05-08 19:02:00,null,Saturday,1494270120,DCNF,399,null,Strzok,,,null
9983804,5/8/17 7:03 PM,2017-05-08 19:03:00,null,Saturday,1494270180,DCNF,400,null,Page,,,null
9983803,5/8/17 7:16 PM,2017-05-08 19:16:00,null,Saturday,1494270960,DCNF,401,null,Page,,,null
9983802,5/8/17 7:17 PM,2017-05-08 19:17:00,null,Saturday,1494271020,DCNF,402,null,Strzok,,,null
9983801,5/8/17 7:19 PM,2017-05-08 19:19:00,null,Saturday,1494271140,DCNF,403,null,Strzok,,,null
9983800,5/8/17 7:21 PM,2017-05-08 19:21:00,null,Saturday,1494271260,DCNF,404,null,Strzok,,,null
9983799,5/8/17 7:23 PM,2017-05-08 19:23:00,null,Saturday,1494271380,DCNF,405,null,Page,,,null
9983798,5/8/17 7:25 PM,2017-05-08 19:25:00,null,Saturday,1494271500,DCNF,406,null,Strzok,,,null
9983797,5/8/17 7:32 PM,2017-05-08 19:32:00,null,Saturday,1494271920,DCNF,407,null,Page,,,null
9983796,5/8/17 8:08 PM,2017-05-08 20:08:00,null,Saturday,1494274080,DCNF,408,null,Strzok,,,null
9983795,5/8/17 8:11 PM,2017-05-08 20:11:00,null,Saturday,1494274260,DCNF,409,null,Page,,,null
9983794,5/8/17 8:11 PM,2017-05-08 20:11:00,null,Saturday,1494274260,DCNF,410,null,Page,,,null
9983793,5/8/17 8:14 PM,2017-05-08 20:14:00,null,Saturday,1494274440,DCNF,411,null,Strzok,,,null
9983792,5/8/17 8:17 PM,2017-05-08 20:17:00,null,Saturday,1494274620,DCNF,412,null,Strzok,,,null
9983791,5/8/17 8:19 PM,2017-05-08 20:19:00,null,Saturday,1494274740,DCNF,413,null,Strzok,,,null
9983790,5/8/17 8:21 PM,2017-05-08 20:21:00,null,Saturday,1494274860,DCNF,414,null,Page,,,null
9983789,5/8/17 8:21 PM,2017-05-08 20:21:00,null,Saturday,1494274860,DCNF,415,null,Page,,,null
9983788,5/8/17 8:25 PM,2017-05-08 20:25:00,null,Saturday,1494275100,DCNF,416,null,Strzok,,,null
9983787,5/8/17 8:25 PM,2017-05-08 20:25:00,null,Saturday,1494275100,DCNF,417,null,Strzok,,,null
9983786,5/8/17 8:26 PM,2017-05-08 20:26:00,null,Saturday,1494275160,DCNF,418,null,Strzok,,,null
9983785,5/8/17 8:26 PM,2017-05-08 20:26:00,null,Saturday,1494275160,DCNF,419,null,Strzok,,,null
9983784,5/8/17 8:26 PM,2017-05-08 20:26:00,null,Saturday,1494275160,DCNF,420,null,Page,,,null
9983783,5/8/17 8:27 PM,2017-05-08 20:27:00,null,Saturday,1494275220,DCNF,421,null,Page,,,null
9983782,5/8/17 8:28 PM,2017-05-08 20:28:00,null,Saturday,1494275280,DCNF,422,null,Page,,,null
9983781,5/8/17 8:28 PM,2017-05-08 20:28:00,null,Saturday,1494275280,DCNF,423,null,Page,,,null
9983780,5/8/17 8:28 PM,2017-05-08 20:28:00,null,Saturday,1494275280,DCNF,424,null,Strzok,,,null
9983779,5/8/17 8:28 PM,2017-05-08 20:28:00,null,Saturday,1494275280,DCNF,425,null,Page,,,null
9983778,5/8/17 8:30 PM,2017-05-08 20:30:00,null,Saturday,1494275400,DCNF,426,null,Page,,,null
9983777,5/8/17 8:30 PM,2017-05-08 20:30:00,null,Saturday,1494275400,DCNF,427,null,Strzok,,,null
9983776,5/8/17 8:32 PM,2017-05-08 20:32:00,null,Saturday,1494275520,DCNF,428,null,Strzok,,,null
9983775,5/8/17 8:33 PM,2017-05-08 20:33:00,null,Saturday,1494275580,DCNF,429,null,Strzok,,,null
9983774,5/8/17 8:33 PM,2017-05-08 20:33:00,null,Saturday,1494275580,DCNF,430,null,Page,,,null
9983773,5/8/17 8:35 PM,2017-05-08 20:35:00,null,Saturday,1494275700,DCNF,431,null,Strzok,,,null
9983772,5/8/17 8:36 PM,2017-05-08 20:36:00,null,Saturday,1494275760,DCNF,432,null,Strzok,,,null
9983771,5/9/17 7:13 AM,2017-05-09 07:13:00,null,Saturday,1494313980,DCNF,433,null,Strzok,,,null
9983770,5/9/17 7:14 AM,2017-05-09 07:14:00,null,Saturday,1494314040,DCNF,434,null,Page,,,null
9983769,5/9/17 7:18 AM,2017-05-09 07:18:00,null,Saturday,1494314280,DCNF,435,null,Strzok,,,null
9983768,5/9/17 7:18 AM,2017-05-09 07:18:36,null,Saturday,1494314316,DCNF,436,null,Strzok,,,null
9983767,5/9/17 7:35 AM,2017-05-09 07:35:00,null,Saturday,1494315300,DCNF,437,null,Page,,,null
9983766,5/9/17 7:43 AM,2017-05-09 07:43:00,null,Saturday,1494315780,DCNF,438,null,Strzok,,,null
9983765,5/9/17 7:46 AM,2017-05-09 07:46:00,null,Saturday,1494315960,DCNF,439,null,Strzok,,,null
9983764,5/9/17 7:48 AM,2017-05-09 07:48:00,null,Saturday,1494316080,DCNF,440,null,Page,,,null
9983763,5/9/17 7:53 AM,2017-05-09 07:53:00,null,Saturday,1494316380,DCNF,441,null,Strzok,,,null
9983762,5/9/17 8:00 AM,2017-05-09 08:00:00,null,Saturday,1494316800,DCNF,442,null,Page,,,null
9983761,5/9/17 8:05 AM,2017-05-09 08:05:00,null,Saturday,1494317100,DCNF,443,null,Strzok,,,null
9983760,5/9/17 8:22 AM,2017-05-09 08:22:00,null,Saturday,1494318120,DCNF,444,null,Strzok,,,null
9983759,5/9/17 8:36 AM,2017-05-09 08:36:00,null,Saturday,1494318960,DCNF,445,null,Strzok,,,null
9983758,5/9/17 8:37 AM,2017-05-09 08:37:00,null,Saturday,1494319020,DCNF,446,null,Page,,,null
9983757,5/9/17 8:38 AM,2017-05-09 08:38:00,null,Saturday,1494319080,DCNF,447,null,Strzok,,,null
9983756,5/9/17 8:45 AM,2017-05-09 08:45:00,null,Saturday,1494319500,DCNF,448,null,Page,,,null
9983755,5/9/17 9:16 AM,2017-05-09 09:16:00,null,Saturday,1494321360,DCNF,449,null,Strzok,,,null
9983754,5/9/17 3:04 PM,2017-05-09 15:04:00,null,Saturday,1494342240,DCNF,450,null,Strzok,,,null
9983753,5/9/17 4:35 PM,2017-05-09 16:35:00,null,Saturday,1494347700,DCNF,451,null,Page,,,null
9983752,5/9/17 4:39 PM,2017-05-09 16:39:00,null,Saturday,1494347940,DCNF,452,null,Strzok,,,null
9983751,5/9/17 4:47 PM,2017-05-09 16:47:00,null,Saturday,1494348420,DCNF,453,null,Page,,,null
9983750,5/9/17 6:45 PM,2017-05-09 18:45:00,null,Saturday,1494355500,DCNF,454,null,Strzok,,,null
9983749,5/9/17 6:45 PM,2017-05-09 18:45:00,null,Saturday,1494355500,DCNF,455,null,Strzok,,,null
9983748,5/9/17 6:47 PM,2017-05-09 18:47:00,null,Saturday,1494355620,DCNF,456,null,Strzok,,,null
9983747,5/9/17 6:47 PM,2017-05-09 18:47:00,null,Saturday,1494355620,DCNF,457,null,Page,,,null
9983746,5/9/17 6:48 PM,2017-05-09 18:48:00,null,Saturday,1494355680,DCNF,458,null,Page,,,null
9983745,5/9/17 6:48 PM,2017-05-09 18:48:00,null,Saturday,1494355680,DCNF,459,null,Strzok,,,null
9983744,5/9/17 6:48 PM,2017-05-09 18:48:00,null,Saturday,1494355680,DCNF,460,null,Strzok,,,null
9983743,5/9/17 6:48 PM,2017-05-09 18:48:00,null,Saturday,1494355680,DCNF,461,null,Strzok,,,null
9983742,5/9/17 6:48 PM,2017-05-09 18:48:00,null,Saturday,1494355680,DCNF,462,null,Page,,,null
9983741,5/9/17 6:49 PM,2017-05-09 18:49:00,null,Saturday,1494355740,DCNF,463,null,Strzok,,,null
9983740,5/9/17 6:50 PM,2017-05-09 18:50:00,null,Saturday,1494355800,DCNF,464,null,Page,,,null
9983739,5/9/17 6:51 PM,2017-05-09 18:51:00,null,Saturday,1494355860,DCNF,465,null,Page,,,null
9983738,5/9/17 6:51 PM,2017-05-09 18:51:00,null,Saturday,1494355860,DCNF,466,null,Strzok,,,null
9983737,5/9/17 8:00 PM,2017-05-09 20:00:00,null,Saturday,1494360000,DCNF,467,null,Strzok,,,null
9983736,5/9/17 8:14 PM,2017-05-09 20:14:00,null,Saturday,1494360840,DCNF,468,null,Strzok,,,null
9983735,5/9/17 8:56 PM,2017-05-09 20:56:00,null,Saturday,1494363360,DCNF,469,null,Strzok,,,null
9983734,5/9/17 9:36 PM,2017-05-09 21:36:00,null,Saturday,1494365760,DCNF,470,null,Strzok,,,null
9983733,5/9/17 9:38 PM,2017-05-09 21:38:00,null,Saturday,1494365880,DCNF,471,null,Strzok,,,null
9983732,5/9/17 10:10 PM,2017-05-09 22:10:00,null,Saturday,1494367800,DCNF,472,null,Strzok,,,null
9983731,5/10/17 5:29 AM,2017-05-10 05:29:00,null,Saturday,1494394140,DCNF,473,null,Page,,,null
9983730,5/10/17 5:30 AM,2017-05-10 05:30:00,null,Saturday,1494394200,DCNF,474,null,Strzok,,,null
9983729,5/10/17 5:50 AM,2017-05-10 05:50:00,null,Saturday,1494395400,DCNF,475,null,Strzok,,,null
9983728,5/10/17 5:52 AM,2017-05-10 05:52:00,null,Saturday,1494395520,DCNF,476,null,Page,,,null
9983727,5/10/17 5:53 AM,2017-05-10 05:53:00,null,Saturday,1494395580,DCNF,477,null,Strzok,,,null
9983726,5/10/17 7:35 AM,2017-05-10 07:35:00,null,Saturday,1494401700,DCNF,478,null,Strzok,,,null
9983725,5/10/17 7:35 AM,2017-05-10 07:35:00,null,Saturday,1494401700,DCNF,479,null,Page,,,null
9983724,5/10/17 7:51 AM,2017-05-10 07:51:16,null,Saturday,1494402676,DCNF,480,null,Strzok,,,null
9983723,5/10/17 7:52 AM,2017-05-10 07:52:00,null,Saturday,1494402720,DCNF,481,null,Strzok,,,null
9983722,5/10/17 7:57 AM,2017-05-10 07:57:00,null,Saturday,1494403020,DCNF,482,null,Page,,,null
9983721,5/10/17 7:58 AM,2017-05-10 07:58:00,null,Saturday,1494403080,DCNF,483,null,Strzok,,,null
9983720,5/10/17 9:13 AM,2017-05-10 09:13:00,null,Saturday,1494407580,DCNF,484,null,Strzok,,,null
9983719,5/10/17 1:52 PM,2017-05-10 13:52:00,null,Saturday,1494424320,DCNF,485,null,Strzok,,,null
9983718,5/10/17 1:58 PM,2017-05-10 13:58:00,null,Saturday,1494424680,DCNF,486,null,Page,,,null
9983717,5/10/17 2:00 PM,2017-05-10 14:00:00,null,Saturday,1494424800,DCNF,487,null,Strzok,,,null
9983716,5/10/17 3:58 PM,2017-05-10 15:58:00,null,Saturday,1494431880,DCNF,488,null,Strzok,,,null
9983715,5/10/17 4:01 PM,2017-05-10 16:01:00,null,Saturday,1494432060,DCNF,489,null,Page,,,null
9983714,5/10/17 4:05 PM,2017-05-10 16:05:00,null,Saturday,1494432300,DCNF,490,null,Strzok,,,null
9983713,5/10/17 8:09 PM,2017-05-10 20:09:00,null,Saturday,1494446940,DCNF,491,null,Strzok,,,null
9983712,5/10/17 8:25 PM,2017-05-10 20:25:00,null,Saturday,1494447900,DCNF,492,null,Strzok,,,null
9983711,5/10/17 8:26 PM,2017-05-10 20:26:00,null,Saturday,1494447960,DCNF,493,null,Page,,,null
9983710,5/10/17 8:26 PM,2017-05-10 20:26:00,null,Saturday,1494447960,DCNF,494,null,Page,,,null
9983709,5/10/17 8:28 PM,2017-05-10 20:28:00,null,Saturday,1494448080,DCNF,495,null,Strzok,,,null
9983708,5/10/17 8:28 PM,2017-05-10 20:28:00,null,Saturday,1494448080,DCNF,496,null,Strzok,,,null
9983707,5/10/17 8:32 PM,2017-05-10 20:32:00,null,Saturday,1494448320,DCNF,497,null,Page,,,null
9983706,5/10/17 8:45 PM,2017-05-10 20:45:00,null,Saturday,1494449100,DCNF,498,null,Strzok,,,null
9983705,5/10/17 8:57 PM,2017-05-10 20:57:00,null,Saturday,1494449820,DCNF,499,null,Page,,,null
9983704,5/10/17 8:58 PM,2017-05-10 20:58:00,null,Saturday,1494449880,DCNF,500,null,Strzok,,,null
9983703,5/10/17 9:24 PM,2017-05-10 21:24:00,null,Saturday,1494451440,DCNF,501,null,Strzok,,,null
9983702,5/11/17 10:01 AM,2017-05-11 10:01:00,null,Saturday,1494496860,DCNF,502,null,Strzok,,,null
9983701,5/11/17 10:58 AM,2017-05-11 10:58:00,null,Saturday,1494500280,DCNF,503,null,Strzok,,,null
9983700,5/11/17 11:04 AM,2017-05-11 11:04:00,null,Saturday,1494500640,DCNF,504,null,Page,,,null
9983699,5/11/17 11:08 AM,2017-05-11 11:08:00,null,Saturday,1494500880,DCNF,505,null,Strzok,,,null
9983698,5/11/17 11:56 AM,2017-05-11 11:56:00,null,Saturday,1494503760,DCNF,506,null,Strzok,,,null
9983697,5/11/17 12:03 PM,2017-05-11 12:03:22,null,Saturday,1494504202,DCNF,507,null,Strzok,,,null
9983696,5/11/17 12:20 PM,2017-05-11 12:20:00,null,Saturday,1494505200,DCNF,508,null,Page,,,null
9983695,5/11/17 12:23 PM,2017-05-11 12:23:00,null,Saturday,1494505380,DCNF,509,null,Strzok,,,null
9983694,5/11/17 12:28 PM,2017-05-11 12:28:00,null,Saturday,1494505680,DCNF,510,null,Strzok,,,null
9983693,5/11/17 12:28 PM,2017-05-11 12:28:00,null,Saturday,1494505680,DCNF,511,null,Page,,,null
9983692,5/11/17 12:29 PM,2017-05-11 12:29:00,null,Saturday,1494505740,DCNF,512,null,Page,,,null
9983691,5/11/17 12:29 PM,2017-05-11 12:29:00,null,Saturday,1494505740,DCNF,513,null,Strzok,,,null
9983690,5/11/17 12:33 PM,2017-05-11 12:33:00,null,Saturday,1494505980,DCNF,514,null,Page,,,null
9983689,5/11/17 12:33 PM,2017-05-11 12:33:00,null,Saturday,1494505980,DCNF,515,null,Page,,,null
9983688,5/11/17 12:33 PM,2017-05-11 12:33:00,null,Saturday,1494505980,DCNF,516,null,Strzok,,,null
9983687,5/11/17 12:33 PM,2017-05-11 12:33:00,null,Saturday,1494505980,DCNF,517,null,Strzok,,,null
9983686,5/11/17 12:35 PM,2017-05-11 12:35:00,null,Saturday,1494506100,DCNF,518,null,Strzok,,,null
9983685,5/11/17 12:36 PM,2017-05-11 12:36:00,null,Saturday,1494506160,DCNF,519,null,Strzok,,,null
9983684,5/11/17 12:36 PM,2017-05-11 12:36:04,null,Saturday,1494506164,DCNF,520,null,Page,,,null
9983683,5/11/17 12:37 PM,2017-05-11 12:37:00,null,Saturday,1494506220,DCNF,521,null,Strzok,,,null
9983682,5/11/17 12:44 PM,2017-05-11 12:44:00,null,Saturday,1494506640,DCNF,522,null,Strzok,,,null
9983681,5/11/17 12:56 PM,2017-05-11 12:56:00,null,Saturday,1494507360,DCNF,523,null,Strzok,,,null
9983680,5/11/17 12:57 PM,2017-05-11 12:57:00,null,Saturday,1494507420,DCNF,524,null,Strzok,,,null
9983679,5/11/17 1:23 PM,2017-05-11 13:23:00,null,Saturday,1494508980,DCNF,525,null,Page,,,null
9983678,5/11/17 2:10 PM,2017-05-11 14:10:00,null,Saturday,1494511800,DCNF,526,null,Strzok,,,null
9983677,5/11/17 2:10 PM,2017-05-11 14:10:00,null,Saturday,1494511800,DCNF,527,null,Strzok,,,null
9983676,5/11/17 3:39 PM,2017-05-11 15:39:00,null,Saturday,1494517140,DCNF,528,null,Strzok,,,null
9983675,5/11/17 4:30 PM,2017-05-11 16:30:11,null,Saturday,1494520211,DCNF,529,null,Strzok,,,null
9983674,5/11/17 7:43 PM,2017-05-11 19:43:00,null,Saturday,1494531780,DCNF,530,null,Strzok,,,null
9983673,5/11/17 7:53 PM,2017-05-11 19:53:00,null,Saturday,1494532380,DCNF,531,null,Page,,,null
9983672,5/11/17 7:55 PM,2017-05-11 19:55:00,null,Saturday,1494532500,DCNF,532,null,Strzok,,,null
9983671,5/11/17 7:55 PM,2017-05-11 19:55:00,null,Saturday,1494532500,DCNF,533,null,Strzok,,,null
9983670,5/11/17 9:45 PM,2017-05-11 21:45:00,null,Saturday,1494539100,DCNF,534,null,Strzok,,,null
9983669,5/11/17 9:51 PM,2017-05-11 21:51:00,null,Saturday,1494539460,DCNF,535,null,Page,,,null
9983668,5/12/17 6:05 AM,2017-05-12 06:05:00,null,Saturday,1494569100,DCNF,536,null,Strzok,,,null
9983667,5/12/17 6:10 AM,2017-05-12 06:10:00,null,Saturday,1494569400,DCNF,537,null,Page,,,null
9983666,5/12/17 6:26 AM,2017-05-12 06:26:00,null,Saturday,1494570360,DCNF,538,null,Strzok,,,null
9983665,5/12/17 7:54 AM,2017-05-12 07:54:00,null,Saturday,1494575640,DCNF,539,null,Strzok,,,null
9983664,5/12/17 7:54 AM,2017-05-12 07:54:00,null,Saturday,1494575640,DCNF,540,null,Page,,,null
9983663,5/12/17 7:54 AM,2017-05-12 07:54:00,null,Saturday,1494575640,DCNF,541,null,Page,,,null
9983662,5/12/17 8:13 AM,2017-05-12 08:13:00,null,Saturday,1494576780,DCNF,542,null,Page,,,null
9983661,5/12/17 8:14 AM,2017-05-12 08:14:23,null,Saturday,1494576863,DCNF,543,null,Strzok,,,null
9983660,5/12/17 11:39 AM,2017-05-12 11:39:00,null,Saturday,1494589140,DCNF,544,null,Strzok,,,null
9983659,5/12/17 12:05 PM,2017-05-12 12:05:00,null,Saturday,1494590700,DCNF,545,null,Strzok,,,null
9983658,5/12/17 3:21 PM,2017-05-12 15:21:00,null,Saturday,1494602460,DCNF,546,null,Page,,,null
9983657,5/12/17 3:21 PM,2017-05-12 15:21:00,null,Saturday,1494602460,DCNF,547,null,Strzok,,,null
9983656,5/12/17 3:23 PM,2017-05-12 15:23:00,null,Saturday,1494602580,DCNF,548,null,Page,,,null
9983655,5/12/17 3:23 PM,2017-05-12 15:23:00,null,Saturday,1494602580,DCNF,549,null,Strzok,,,null
9983654,5/12/17 3:23 PM,2017-05-12 15:23:00,null,Saturday,1494602580,DCNF,550,null,Strzok,,,null
9983653,5/12/17 3:24 PM,2017-05-12 15:24:00,null,Saturday,1494602640,DCNF,551,null,Strzok,,,null
9983652,5/12/17 3:40 PM,2017-05-12 15:40:00,null,Saturday,1494603600,DCNF,552,null,Page,,,null
9983651,5/12/17 3:42 PM,2017-05-12 15:42:00,null,Saturday,1494603720,DCNF,553,null,Strzok,,,null
9983650,5/12/17 3:42 PM,2017-05-12 15:42:00,null,Saturday,1494603720,DCNF,554,null,Strzok,,,null
9983649,5/12/17 5:11 PM,2017-05-12 17:11:00,null,Saturday,1494609060,DCNF,555,null,Strzok,,,null
9983648,5/12/17 6:35 PM,2017-05-12 18:35:00,null,Saturday,1494614100,DCNF,556,null,Strzok,,,null
9983647,5/13/17 9:40 PM,2017-05-13 21:40:00,null,Saturday,1494711600,DCNF,557,null,Strzok,,,null
9983646,5/14/17 7:05 AM,2017-05-14 07:05:00,null,Saturday,1494745500,DCNF,558,null,Page,,,null
9983645,5/14/17 7:07 AM,2017-05-14 07:07:00,null,Saturday,1494745620,DCNF,559,null,Page,,,null
9983644,5/14/17 7:07 AM,2017-05-14 07:07:00,null,Saturday,1494745620,DCNF,560,null,Strzok,,,null
9983643,5/14/17 7:07 AM,2017-05-14 07:07:00,null,Saturday,1494745620,DCNF,561,null,Strzok,,,null
9983642,5/15/17 12:11 PM,2017-05-15 12:11:00,null,Saturday,1494850260,DCNF,562,null,Strzok,,,null
9983641,5/15/17 12:11 PM,2017-05-15 12:11:00,null,Saturday,1494850260,DCNF,563,null,Strzok,,,null
9983640,5/15/17 12:11 PM,2017-05-15 12:11:52,null,Saturday,1494850312,DCNF,564,null,Page,,,null
9983639,5/15/17 12:12 PM,2017-05-15 12:12:00,null,Saturday,1494850320,DCNF,565,null,Strzok,,,null
9983638,5/15/17 3:12 PM,2017-05-15 15:12:00,null,Saturday,1494861120,DCNF,566,null,Strzok,,,null
9983637,5/15/17 3:31 PM,2017-05-15 15:31:00,null,Saturday,1494862260,DCNF,567,null,Strzok,,,null
9983636,5/15/17 4:01 PM,2017-05-15 16:01:00,null,Saturday,1494864060,DCNF,568,null,Page,,,null
9983635,5/15/17 4:03 PM,2017-05-15 16:03:00,null,Saturday,1494864180,DCNF,569,null,Strzok,,,null
9983634,5/15/17 4:03 PM,2017-05-15 16:03:00,null,Saturday,1494864180,DCNF,570,null,Strzok,,,null
9983633,5/15/17 4:04 PM,2017-05-15 16:04:00,null,Saturday,1494864240,DCNF,571,null,Strzok,,,null
9983632,5/15/17 5:07 PM,2017-05-15 17:07:00,null,Saturday,1494868020,DCNF,572,null,Strzok,,,null
9983631,5/15/17 5:13 PM,2017-05-15 17:13:00,null,Saturday,1494868380,DCNF,573,null,Strzok,,,null
9983630,5/15/17 6:47 PM,2017-05-15 18:47:00,null,Saturday,1494874020,DCNF,574,null,Page,,,null
9983629,5/16/17 7:48 AM,2017-05-16 07:48:00,null,Saturday,1494920880,DCNF,575,null,Page,,,null
9983628,5/16/17 8:01 AM,2017-05-16 08:01:00,null,Saturday,1494921660,DCNF,576,null,Page,,,null
9983627,5/16/17 8:08 AM,2017-05-16 08:08:00,null,Saturday,1494922080,DCNF,577,null,Strzok,,,null
9983626,5/16/17 8:08 AM,2017-05-16 08:08:00,null,Saturday,1494922080,DCNF,578,null,Strzok,,,null
9983625,5/16/17 10:31 AM,2017-05-16 10:31:00,null,Saturday,1494930660,DCNF,579,null,Strzok,,,null
9983624,5/16/17 12:03 PM,2017-05-16 12:03:00,null,Saturday,1494936180,DCNF,580,null,Strzok,,,null
9983623,5/16/17 12:20 PM,2017-05-16 12:20:00,null,Saturday,1494937200,DCNF,581,null,Strzok,,,null
9983622,5/16/17 12:21 PM,2017-05-16 12:21:00,null,Saturday,1494937260,DCNF,582,null,Page,,,null
9983621,5/16/17 1:55 PM,2017-05-16 13:55:00,null,Saturday,1494942900,DCNF,583,null,Strzok,,,null
9983620,5/16/17 4:19 PM,2017-05-16 16:19:00,null,Saturday,1494951540,DCNF,584,null,Strzok,,,null
